engine_id,cycle,temp_degradation,pressure_degradation,pressure_ratio,fan_speed,RUL,health_status
45,135,642.76,1412.63,552.17,47.72,23,Critical
45,136,642.76,1419.31,553.04,47.87,22,Critical
45,137,643.2,1422.48,553.69,47.8,21,Critical
45,138,643.42,1421.47,552.52,47.77,20,Critical
45,139,642.94,1420.45,552.61,48.02,19,Critical
45,140,642.94,1416.68,552.04,47.91,18,Critical
45,141,643.94,1412.57,552.14,47.96,17,Critical
45,142,643.05,1421.87,551.93,47.85,16,Critical
45,143,643.2,1421.25,553.0,47.8,15,Critical
45,144,642.92,1415.1,552.44,47.92,14,Critical
45,145,643.03,1422.74,551.63,48.01,13,Critical
45,146,642.82,1426.24,552.01,47.97,12,Critical
45,147,643.18,1426.02,552.35,47.98,11,Critical
45,148,642.91,1420.69,551.33,47.99,10,Critical
45,149,644.02,1423.59,552.53,48.12,9,Critical
45,150,643.49,1425.67,551.64,47.95,8,Critical
45,151,643.39,1423.71,551.73,47.74,7,Critical
45,152,643.42,1424.4,552.09,48.1,6,Critical
45,153,643.34,1431.16,551.55,48.12,5,Critical
45,154,643.46,1423.22,551.3,48.06,4,Critical
45,155,643.07,1430.01,551.31,47.97,3,Critical
45,156,643.6,1431.6,551.9,48.35,2,Critical
45,157,644.07,1432.96,551.11,48.18,1,Critical
45,158,643.7,1437.88,551.59,48.29,0,Critical
57,1,642.64,1402.4,553.58,47.41,136,Normal
57,2,641.94,1397.07,553.94,47.2,135,Normal
57,3,642.19,1407.08,554.51,47.43,134,Normal
57,4,642.66,1396.73,554.21,47.42,133,Normal
57,5,642.48,1408.72,553.52,47.47,132,Normal
57,6,642.0,1397.39,554.33,47.45,131,Normal
57,7,642.27,1407.15,554.09,47.26,130,Normal
57,8,642.39,1396.75,553.93,47.32,129,Normal
57,9,642.87,1399.3,554.95,47.35,128,Normal
57,10,642.7,1402.36,554.38,47.39,127,Normal
57,11,642.46,1402.15,554.0,47.34,126,Normal
57,12,642.66,1405.32,553.98,47.41,125,Normal
57,13,642.02,1401.05,554.23,47.44,124,Normal
57,14,642.74,1400.77,553.89,47.13,123,Normal
57,15,641.95,1403.26,553.44,47.36,122,Normal
57,16,642.25,1394.64,553.98,47.13,121,Normal
57,17,642.35,1404.35,553.63,47.31,120,Normal
57,18,642.01,1405.64,553.51,47.3,119,Normal
57,19,642.16,1403.47,553.49,47.59,118,Normal
57,20,642.74,1406.77,554.12,47.3,117,Normal
57,21,642.3,1403.1,553.98,47.21,116,Normal
57,22,642.33,1397.23,554.28,47.35,115,Normal
57,23,642.77,1399.28,554.12,47.29,114,Normal
57,24,642.65,1405.22,553.79,47.32,113,Normal
57,25,642.65,1404.09,554.45,47.63,112,Normal
57,26,642.01,1409.99,554.35,47.3,111,Normal
57,27,642.24,1396.78,554.28,47.33,110,Normal
57,28,642.43,1401.98,553.22,47.23,109,Normal
57,29,642.47,1404.57,553.76,47.23,108,Normal
57,30,642.19,1390.35,553.93,47.28,107,Normal
57,31,642.37,1405.48,554.31,47.57,106,Normal
57,32,642.7,1410.09,554.31,47.37,105,Normal
57,33,642.59,1393.08,553.5,47.28,104,Normal
57,34,641.84,1403.72,553.83,47.53,103,Normal
57,35,642.13,1407.28,554.24,47.48,102,Normal
57,36,642.32,1401.31,553.46,47.52,101,Normal
57,37,641.97,1406.09,553.43,47.21,100,Normal
57,38,642.62,1399.73,553.94,47.37,99,Normal
57,39,642.37,1403.75,553.6,47.28,98,Normal
57,40,641.68,1405.19,553.48,47.43,97,Normal
57,41,642.1,1402.96,553.63,47.21,96,Normal
57,42,642.54,1397.7,554.37,47.18,95,Normal
57,43,641.59,1406.06,553.52,47.34,94,Normal
57,44,642.48,1401.68,553.57,47.18,93,Normal
57,45,642.76,1410.21,554.17,47.49,92,Normal
57,46,642.74,1397.98,554.34,47.31,91,Normal
57,47,642.39,1400.91,553.26,47.28,90,Normal
57,48,642.17,1402.14,554.01,47.5,89,Normal
57,49,642.56,1401.05,553.98,47.49,88,Normal
57,50,642.89,1397.95,554.36,47.39,87,Normal
57,51,642.9,1403.85,553.62,47.26,86,Normal
57,52,642.56,1399.83,554.32,47.33,85,Normal
57,53,642.84,1399.12,553.21,47.39,84,Normal
57,54,642.47,1398.54,553.76,47.43,83,Normal
57,55,642.23,1395.66,553.71,47.5,82,Normal
57,56,642.5,1402.15,553.03,47.41,81,Normal
57,57,642.42,1403.39,554.27,47.46,80,Normal
57,58,643.22,1397.41,553.55,47.37,79,Normal
57,59,642.67,1410.26,553.12,47.49,78,Normal
57,60,642.94,1403.23,553.15,47.36,77,Normal
57,61,642.25,1400.96,553.29,47.53,76,Normal
57,62,642.4,1404.98,553.22,47.5,75,Normal
57,63,642.38,1413.64,553.97,47.42,74,Normal
57,64,642.5,1405.42,553.75,47.51,73,Normal
57,65,643.1,1408.48,553.34,47.59,72,Normal
57,66,642.07,1409.49,553.73,47.31,71,Normal
57,67,642.66,1397.84,553.35,47.61,70,Normal
57,68,641.96,1401.69,553.38,47.46,69,Warning
57,69,642.53,1408.35,553.72,47.34,68,Warning
57,70,642.53,1402.87,553.62,47.4,67,Warning
57,71,641.88,1408.89,554.0,47.36,66,Warning
57,72,642.13,1403.38,553.67,47.45,65,Warning
57,73,642.78,1410.85,554.22,47.57,64,Warning
57,74,642.75,1403.99,553.8,47.51,63,Warning
57,75,642.48,1403.25,553.65,47.41,62,Warning
57,76,642.92,1409.0,553.93,47.56,61,Warning
57,77,642.5,1403.4,553.43,47.66,60,Warning
57,78,642.58,1406.62,553.7,47.47,59,Warning
57,79,642.5,1405.57,553.57,47.56,58,Warning
57,80,642.75,1402.17,553.97,47.36,57,Warning
57,81,643.23,1407.0,553.68,47.6,56,Warning
57,82,643.1,1407.37,553.59,47.57,55,Warning
57,83,642.56,1405.66,553.23,47.46,54,Warning
57,84,642.32,1406.76,553.56,47.72,53,Warning
57,85,643.23,1410.13,553.58,47.5,52,Warning
57,86,642.47,1399.88,553.6,47.31,51,Warning
57,87,642.8,1402.26,553.61,47.58,50,Warning
57,88,642.75,1408.98,553.58,47.64,49,Warning
57,89,642.46,1404.99,552.99,47.59,48,Warning
57,90,642.65,1411.84,553.84,47.39,47,Warning
57,91,642.35,1406.06,552.97,47.39,46,Warning
57,92,643.01,1407.3,552.93,47.52,45,Warning
57,93,642.98,1418.15,552.56,47.7,44,Warning
57,94,642.91,1409.46,553.26,47.66,43,Warning
57,95,642.41,1405.52,554.0,47.58,42,Warning
57,96,642.76,1408.29,553.26,47.62,41,Warning
57,97,643.38,1411.89,552.69,47.55,40,Warning
57,98,642.63,1411.66,552.9,47.65,39,Warning
57,99,642.75,1405.13,553.15,47.56,38,Warning
57,100,642.75,1412.69,553.95,47.62,37,Warning
57,101,643.06,1409.28,553.4,47.77,36,Warning
57,102,642.63,1415.28,552.49,47.61,35,Warning
57,103,642.6,1411.74,553.19,47.63,34,Warning
57,104,642.76,1416.7,553.03,47.66,33,Warning
57,105,643.19,1415.03,553.61,47.78,32,Warning
57,106,642.78,1417.99,553.42,47.68,31,Warning
57,107,643.24,1413.01,552.5,47.73,30,Warning
57,108,642.42,1413.3,553.11,47.78,29,Critical
57,109,643.55,1413.98,552.12,47.7,28,Critical
57,110,643.03,1413.33,552.6,47.64,27,Critical
57,111,642.52,1414.44,552.73,47.65,26,Critical
57,112,642.84,1416.74,552.74,47.61,25,Critical
57,113,642.84,1420.49,552.74,47.88,24,Critical
57,114,642.7,1413.51,552.84,47.98,23,Critical
57,115,642.34,1417.37,552.75,47.64,22,Critical
57,116,643.29,1405.14,551.89,47.91,21,Critical
57,117,643.03,1417.78,552.63,47.75,20,Critical
57,118,643.61,1415.36,552.79,47.82,19,Critical
57,119,643.32,1414.06,552.43,47.85,18,Critical
57,120,643.39,1419.3,552.95,47.62,17,Critical
57,121,643.0,1422.02,552.67,47.89,16,Critical
57,122,643.09,1423.27,551.75,47.94,15,Critical
57,123,643.4,1423.86,552.16,48.02,14,Critical
57,124,643.57,1420.78,552.7,47.84,13,Critical
57,125,643.73,1428.69,552.19,48.05,12,Critical
57,126,643.39,1417.22,551.93,47.94,11,Critical
57,127,643.69,1421.16,551.88,47.86,10,Critical
57,128,643.45,1418.5,551.77,47.85,9,Critical
57,129,643.04,1428.03,552.39,48.06,8,Critical
57,130,643.41,1420.7,552.04,48.0,7,Critical
57,131,643.64,1435.94,551.86,48.03,6,Critical
57,132,643.19,1425.07,551.14,48.17,5,Critical
57,133,643.47,1423.89,551.23,48.12,4,Critical
57,134,643.65,1425.54,551.67,48.4,3,Critical
57,135,643.61,1428.42,551.73,48.22,2,Critical
57,136,643.79,1430.32,551.12,48.37,1,Critical
57,137,644.15,1432.49,550.95,48.26,0,Critical
58,1,642.71,1405.1,553.55,47.4,146,Normal
58,2,642.59,1402.26,555.09,47.27,145,Normal
58,3,641.87,1412.41,554.45,47.44,144,Normal
58,4,642.2,1402.53,554.32,47.3,143,Normal
58,5,642.57,1402.45,554.33,47.29,142,Normal
58,6,641.66,1403.95,554.48,47.37,141,Normal
58,7,642.56,1406.83,554.18,47.41,140,Normal
58,8,642.74,1402.7,554.19,47.22,139,Normal
58,9,642.43,1398.76,553.2,47.42,138,Normal
58,10,641.86,1405.86,553.11,47.41,137,Normal
58,11,642.02,1396.24,554.03,47.36,136,Normal
58,12,642.07,1402.25,553.95,47.38,135,Normal
58,13,643.05,1404.52,554.0,47.47,134,Normal
58,14,643.05,1394.69,554.17,47.45,133,Normal
58,15,642.27,1405.36,554.08,47.4,132,Normal
58,16,642.33,1400.87,553.7,47.34,131,Normal
58,17,642.59,1401.08,553.73,47.3,130,Normal
58,18,642.49,1401.49,553.9,47.31,129,Normal
58,19,641.58,1401.43,554.24,47.26,128,Normal
58,20,642.16,1398.46,553.99,47.26,127,Normal
58,21,642.54,1401.75,554.32,47.38,126,Normal
58,22,642.86,1407.54,553.01,47.35,125,Normal
58,23,642.73,1399.14,553.42,47.21,124,Normal
58,24,642.67,1407.04,553.24,47.44,123,Normal
58,25,642.5,1403.68,553.81,47.48,122,Normal
58,26,642.37,1402.54,553.8,47.57,121,Normal
58,27,642.66,1396.46,553.84,47.18,120,Normal
58,28,642.0,1409.81,553.76,47.31,119,Normal
58,29,642.42,1403.78,553.45,47.34,118,Normal
58,30,642.86,1403.65,554.38,47.33,117,Normal
58,31,642.5,1405.79,554.24,47.22,116,Normal
58,32,642.3,1400.88,553.9,47.34,115,Normal
58,33,641.82,1401.47,553.85,47.3,114,Normal
58,34,642.38,1395.59,554.01,47.36,113,Normal
58,35,642.82,1403.64,554.2,47.34,112,Normal
58,36,642.8,1402.1,553.84,47.38,111,Normal
58,37,641.9,1403.49,553.1,47.2,110,Normal
58,38,642.59,1404.17,554.53,47.52,109,Normal
58,39,641.68,1411.78,554.61,47.43,108,Normal
58,40,642.26,1411.44,553.52,47.4,107,Normal
58,41,642.49,1403.21,554.15,47.34,106,Normal
58,42,641.95,1408.32,554.15,47.21,105,Normal
58,43,643.14,1407.16,553.59,47.32,104,Normal
58,44,642.88,1395.1,554.31,47.43,103,Normal
58,45,642.8,1399.9,554.07,47.29,102,Normal
58,46,642.51,1406.91,552.84,47.37,101,Normal
58,47,642.7,1404.46,553.82,47.24,100,Normal
58,48,642.85,1404.82,554.31,47.39,99,Normal
58,49,642.36,1397.92,554.07,47.53,98,Normal
58,50,642.45,1404.24,554.03,47.51,97,Normal
58,51,642.46,1403.97,553.5,47.26,96,Normal
58,52,642.59,1401.15,553.61,47.34,95,Normal
58,53,642.32,1409.69,553.98,47.36,94,Normal
58,54,642.19,1402.12,553.58,47.44,93,Normal
58,55,642.08,1402.98,554.8,47.52,92,Normal
58,56,642.23,1405.53,553.75,47.29,91,Normal
58,57,642.25,1408.31,553.57,47.3,90,Normal
58,58,642.66,1405.63,553.04,47.5,89,Normal
58,59,642.18,1406.82,553.53,47.45,88,Normal
58,60,642.99,1412.64,553.77,47.4,87,Normal
58,61,641.88,1396.84,553.73,47.33,86,Normal
58,62,642.58,1409.23,553.89,47.39,85,Normal
58,63,642.68,1406.59,553.21,47.48,84,Normal
58,64,642.49,1404.76,553.62,47.34,83,Normal
58,65,642.85,1405.22,554.39,47.32,82,Normal
58,66,642.41,1397.56,553.22,47.21,81,Normal
58,67,642.43,1410.72,553.62,47.28,80,Normal
58,68,642.76,1410.74,554.19,47.61,79,Normal
58,69,642.18,1401.97,553.14,47.24,78,Normal
58,70,642.62,1399.27,553.32,47.43,77,Normal
58,71,642.1,1406.44,553.42,47.6,76,Normal
58,72,642.56,1409.68,553.23,47.47,75,Normal
58,73,642.03,1399.46,553.54,47.42,74,Normal
58,74,642.52,1405.85,553.93,47.59,73,Normal
58,75,642.34,1404.16,553.41,47.34,72,Normal
58,76,642.77,1407.45,553.36,47.42,71,Normal
58,77,642.39,1408.96,553.29,47.38,70,Normal
58,78,642.59,1411.34,553.31,47.48,69,Warning
58,79,642.36,1409.04,553.55,47.51,68,Warning
58,80,642.89,1407.68,553.24,47.65,67,Warning
58,81,642.45,1404.52,553.84,47.61,66,Warning
58,82,642.63,1409.12,553.83,47.52,65,Warning
58,83,642.6,1413.63,553.69,47.32,64,Warning
58,84,642.66,1405.42,553.58,47.56,63,Warning
58,85,642.76,1410.95,552.95,47.49,62,Warning
58,86,643.15,1403.86,553.75,47.58,61,Warning
58,87,642.56,1410.15,553.65,47.49,60,Warning
58,88,642.46,1400.11,553.2,47.59,59,Warning
58,89,642.56,1398.19,554.07,47.35,58,Warning
58,90,642.55,1411.2,553.41,47.6,57,Warning
58,91,642.73,1406.87,553.54,47.64,56,Warning
58,92,642.92,1413.84,552.96,47.55,55,Warning
58,93,642.39,1407.21,553.35,47.56,54,Warning
58,94,642.63,1413.54,553.59,47.54,53,Warning
58,95,642.32,1412.62,552.87,47.45,52,Warning
58,96,642.93,1409.51,554.19,47.48,51,Warning
58,97,642.79,1411.82,552.77,47.4,50,Warning
58,98,642.47,1407.33,552.8,47.46,49,Warning
58,99,642.48,1407.0,553.41,47.65,48,Warning
58,100,642.24,1406.27,554.31,47.6,47,Warning
58,101,642.43,1408.5,553.5,47.75,46,Warning
58,102,643.07,1409.92,553.25,47.48,45,Warning
58,103,642.97,1419.79,552.41,47.65,44,Warning
58,104,642.56,1418.14,552.83,47.49,43,Warning
58,105,642.79,1410.65,553.9,47.65,42,Warning
58,106,643.2,1412.36,552.95,47.54,41,Warning
58,107,642.85,1409.41,553.57,47.8,40,Warning
58,108,643.17,1412.28,552.96,47.43,39,Warning
58,109,642.42,1416.67,552.76,47.62,38,Warning
58,110,643.41,1412.13,553.47,47.67,37,Warning
58,111,642.82,1415.22,552.82,47.56,36,Warning
58,112,642.38,1411.05,552.56,47.81,35,Warning
58,113,642.97,1415.56,552.93,47.6,34,Warning
58,114,642.93,1412.62,553.0,47.56,33,Warning
58,115,642.9,1411.27,552.35,47.69,32,Warning
58,116,642.75,1410.43,552.31,47.69,31,Warning
58,117,643.25,1414.08,552.93,47.79,30,Warning
58,118,642.81,1419.38,552.71,47.69,29,Critical
58,119,642.51,1407.82,552.49,47.77,28,Critical
58,120,642.77,1414.42,552.66,47.93,27,Critical
58,121,642.63,1421.19,553.83,47.8,26,Critical
58,122,642.79,1411.0,552.52,47.7,25,Critical
58,123,643.11,1415.01,552.23,47.89,24,Critical
58,124,643.34,1418.71,553.33,47.86,23,Critical
58,125,643.69,1421.31,552.55,47.82,22,Critical
58,126,643.11,1419.61,553.6,47.68,21,Critical
58,127,643.1,1412.16,552.47,47.76,20,Critical
58,128,642.99,1419.89,552.57,47.82,19,Critical
58,129,643.47,1414.62,552.76,47.81,18,Critical
58,130,642.94,1416.69,551.6,47.93,17,Critical
58,131,642.89,1419.96,552.69,47.89,16,Critical
58,132,643.09,1426.76,551.91,47.96,15,Critical
58,133,643.11,1422.72,552.71,47.81,14,Critical
58,134,643.2,1421.06,552.74,47.88,13,Critical
58,135,643.57,1417.99,552.18,47.92,12,Critical
58,136,643.12,1424.95,551.04,47.9,11,Critical
58,137,643.62,1426.06,552.25,48.22,10,Critical
58,138,643.43,1422.57,551.29,48.01,9,Critical
58,139,643.03,1420.72,551.22,48.07,8,Critical
58,140,643.6,1424.96,552.04,48.15,7,Critical
58,141,643.65,1419.95,552.24,47.93,6,Critical
58,142,643.04,1428.33,551.81,48.11,5,Critical
58,143,643.23,1426.54,551.51,48.12,4,Critical
58,144,644.19,1424.43,550.8,48.15,3,Critical
58,145,644.02,1436.66,551.06,48.17,2,Critical
58,146,643.6,1430.55,551.31,48.02,1,Critical
58,147,643.75,1438.22,551.29,48.33,0,Critical
65,1,642.2,1398.93,554.78,47.12,152,Normal
65,2,641.7,1403.05,554.12,47.22,151,Normal
65,3,642.05,1404.75,554.38,47.03,150,Normal
65,4,642.6,1399.61,553.7,47.18,149,Normal
65,5,642.2,1401.17,554.29,47.15,148,Normal
65,6,641.92,1399.53,554.33,47.21,147,Normal
65,7,642.34,1394.65,554.63,47.49,146,Normal
65,8,642.14,1402.85,554.72,47.01,145,Normal
65,9,642.5,1396.58,554.6,47.15,144,Normal
65,10,642.44,1402.04,554.63,47.29,143,Normal
65,11,642.23,1398.67,554.36,47.26,142,Normal
65,12,642.57,1396.26,554.54,47.24,141,Normal
65,13,642.06,1394.71,554.05,47.11,140,Normal
65,14,641.82,1397.98,554.17,47.35,139,Normal
65,15,642.19,1395.51,554.24,47.31,138,Normal
65,16,642.52,1398.96,554.75,47.34,137,Normal
65,17,642.09,1408.99,554.53,47.1,136,Normal
65,18,642.66,1398.41,555.07,47.02,135,Normal
65,19,641.91,1393.44,554.62,47.22,134,Normal
65,20,641.64,1398.74,553.95,47.09,133,Normal
65,21,642.06,1395.18,554.67,47.32,132,Normal
65,22,642.06,1398.84,554.59,47.3,131,Normal
65,23,642.17,1400.08,553.67,47.35,130,Normal
65,24,642.51,1402.97,554.25,47.28,129,Normal
65,25,642.14,1396.7,554.4,47.15,128,Normal
65,26,641.76,1396.15,553.84,47.25,127,Normal
65,27,642.32,1399.68,554.52,47.21,126,Normal
65,28,642.37,1397.24,554.55,47.16,125,Normal
65,29,642.21,1393.27,554.93,47.35,124,Normal
65,30,641.98,1404.47,553.92,47.28,123,Normal
65,31,642.48,1398.78,554.5,47.3,122,Normal
65,32,641.98,1398.58,553.64,47.19,121,Normal
65,33,641.96,1402.64,554.12,47.3,120,Normal
65,34,642.42,1396.8,554.6,47.38,119,Normal
65,35,642.1,1396.63,555.25,47.4,118,Normal
65,36,642.36,1393.82,553.46,47.41,117,Normal
65,37,641.99,1392.3,554.22,47.26,116,Normal
65,38,642.21,1395.58,553.09,47.28,115,Normal
65,39,642.16,1392.99,554.66,47.23,114,Normal
65,40,642.18,1396.98,553.77,47.2,113,Normal
65,41,642.26,1403.3,554.31,47.18,112,Normal
65,42,642.44,1396.97,553.29,47.39,111,Normal
65,43,642.13,1405.19,554.16,47.29,110,Normal
65,44,642.0,1396.59,554.77,47.19,109,Normal
65,45,642.23,1405.46,554.72,46.99,108,Normal
65,46,642.44,1400.44,554.17,47.28,107,Normal
65,47,641.82,1396.33,555.05,47.25,106,Normal
65,48,642.82,1405.74,554.38,47.33,105,Normal
65,49,642.38,1399.78,554.38,47.02,104,Normal
65,50,642.15,1396.8,554.55,47.21,103,Normal
65,51,641.99,1400.53,554.59,47.26,102,Normal
65,52,641.9,1394.55,553.93,47.43,101,Normal
65,53,642.13,1401.47,554.4,47.36,100,Normal
65,54,642.37,1398.72,553.44,47.26,99,Normal
65,55,642.29,1406.56,554.56,47.2,98,Normal
65,56,642.57,1390.97,554.3,47.17,97,Normal
65,57,642.76,1402.4,555.14,47.25,96,Normal
65,58,642.21,1402.59,554.66,47.33,95,Normal
65,59,642.49,1395.47,554.43,47.3,94,Normal
65,60,642.55,1404.94,554.08,47.26,93,Normal
65,61,641.86,1398.5,554.27,47.18,92,Normal
65,62,641.97,1407.54,554.28,47.23,91,Normal
65,63,642.15,1397.82,554.03,47.33,90,Normal
65,64,642.49,1402.8,554.19,47.22,89,Normal
65,65,642.31,1395.27,554.22,47.06,88,Normal
65,66,642.39,1403.99,554.03,47.24,87,Normal
65,67,641.99,1402.49,554.14,47.29,86,Normal
65,68,642.02,1402.49,554.84,47.31,85,Normal
65,69,641.84,1394.79,553.51,47.13,84,Normal
65,70,642.1,1403.36,554.38,47.27,83,Normal
65,71,642.02,1407.64,553.5,47.37,82,Normal
65,72,642.0,1402.21,553.51,47.19,81,Normal
65,73,641.9,1401.78,554.3,47.38,80,Normal
65,74,642.33,1395.4,554.25,47.32,79,Normal
65,75,642.38,1399.53,553.87,47.36,78,Normal
65,76,642.52,1404.66,554.51,47.23,77,Normal
65,77,642.39,1407.18,553.65,47.23,76,Normal
65,78,641.92,1396.01,553.94,47.33,75,Normal
65,79,642.59,1403.75,553.92,47.48,74,Normal
65,80,642.05,1399.65,554.89,47.33,73,Normal
65,81,642.08,1399.14,553.83,47.35,72,Normal
65,82,642.89,1398.37,553.44,47.33,71,Normal
65,83,642.4,1397.12,553.73,47.31,70,Normal
65,84,642.3,1401.31,553.76,47.42,69,Warning
65,85,642.62,1403.94,553.91,47.16,68,Warning
65,86,642.31,1406.73,554.03,47.34,67,Warning
65,87,642.23,1400.32,553.98,47.36,66,Warning
65,88,642.2,1400.61,553.87,47.36,65,Warning
65,89,642.6,1406.36,554.51,47.26,64,Warning
65,90,642.22,1397.63,554.05,47.4,63,Warning
65,91,642.35,1399.87,553.74,47.5,62,Warning
65,92,642.53,1406.01,554.36,47.39,61,Warning
65,93,642.35,1401.09,554.04,47.26,60,Warning
65,94,642.5,1402.16,554.17,47.44,59,Warning
65,95,642.69,1403.38,554.2,47.18,58,Warning
65,96,642.5,1392.8,554.1,47.44,57,Warning
65,97,642.24,1406.45,553.88,47.33,56,Warning
65,98,642.5,1412.46,553.12,47.34,55,Warning
65,99,643.08,1402.73,554.1,47.67,54,Warning
65,100,642.43,1403.67,553.86,47.53,53,Warning
65,101,643.02,1409.68,553.48,47.32,52,Warning
65,102,642.39,1407.89,553.79,47.48,51,Warning
65,103,642.23,1403.56,553.08,47.53,50,Warning
65,104,642.47,1409.31,553.75,47.36,49,Warning
65,105,642.42,1404.53,553.52,47.31,48,Warning
65,106,642.75,1412.25,553.63,47.52,47,Warning
65,107,642.57,1414.42,553.64,47.46,46,Warning
65,108,642.18,1409.79,553.58,47.57,45,Warning
65,109,642.59,1404.41,552.97,47.58,44,Warning
65,110,642.97,1403.83,553.71,47.51,43,Warning
65,111,642.52,1410.33,553.38,47.39,42,Warning
65,112,643.1,1415.42,553.1,47.45,41,Warning
65,113,642.35,1416.27,553.62,47.63,40,Warning
65,114,642.59,1411.15,553.58,47.44,39,Warning
65,115,642.62,1401.63,552.91,47.61,38,Warning
65,116,643.09,1410.38,553.7,47.56,37,Warning
65,117,642.39,1405.07,552.44,47.51,36,Warning
65,118,643.07,1409.37,552.73,47.56,35,Warning
65,119,642.75,1406.96,553.14,47.55,34,Warning
65,120,643.02,1417.4,553.83,47.52,33,Warning
65,121,642.69,1409.86,552.6,47.57,32,Warning
65,122,642.92,1408.93,553.55,47.53,31,Warning
65,123,643.27,1413.31,552.24,47.67,30,Warning
65,124,642.76,1411.06,552.29,47.71,29,Critical
65,125,642.85,1408.54,553.82,47.64,28,Critical
65,126,643.19,1411.58,553.02,47.74,27,Critical
65,127,643.47,1407.78,552.68,47.69,26,Critical
65,128,643.0,1403.65,552.56,47.54,25,Critical
65,129,642.26,1411.54,552.27,47.63,24,Critical
65,130,643.27,1417.3,552.08,47.44,23,Critical
65,131,642.79,1412.31,552.5,47.82,22,Critical
65,132,642.65,1411.96,553.15,47.86,21,Critical
65,133,642.95,1416.3,552.85,47.68,20,Critical
65,134,643.41,1423.85,552.33,47.95,19,Critical
65,135,643.56,1418.04,551.92,47.98,18,Critical
65,136,643.47,1420.28,552.61,47.99,17,Critical
65,137,643.57,1410.59,552.71,47.93,16,Critical
65,138,643.68,1423.18,551.72,47.79,15,Critical
65,139,643.47,1420.03,551.89,47.96,14,Critical
65,140,642.99,1419.69,551.43,47.75,13,Critical
65,141,643.02,1416.42,551.51,47.84,12,Critical
65,142,643.29,1422.05,552.18,48.1,11,Critical
65,143,643.42,1409.22,551.47,47.99,10,Critical
65,144,643.22,1424.77,551.81,47.87,9,Critical
65,145,643.01,1432.39,551.84,48.04,8,Critical
65,146,643.01,1425.83,550.83,47.96,7,Critical
65,147,643.63,1423.98,551.99,48.04,6,Critical
65,148,643.2,1430.73,551.63,48.12,5,Critical
65,149,643.33,1428.48,550.57,48.21,4,Critical
65,150,643.59,1428.51,550.94,47.99,3,Critical
65,151,643.01,1427.38,551.12,48.25,2,Critical
65,152,643.95,1426.13,551.38,48.2,1,Critical
65,153,643.95,1432.83,551.19,48.08,0,Critical
70,1,642.26,1400.02,552.94,47.61,136,Normal
70,2,642.59,1407.22,552.5,47.48,135,Normal
70,3,642.82,1408.64,553.75,47.45,134,Normal
70,4,642.24,1398.32,553.56,47.52,133,Normal
70,5,642.32,1399.39,554.21,47.43,132,Normal
70,6,642.43,1402.19,554.3,47.47,131,Normal
70,7,642.54,1394.98,553.55,47.44,130,Normal
70,8,642.39,1400.12,553.2,47.39,129,Normal
70,9,642.85,1402.84,553.31,47.26,128,Normal
70,10,642.14,1402.78,553.16,47.24,127,Normal
70,11,642.39,1403.65,554.57,47.59,126,Normal
70,12,642.6,1406.19,553.79,47.44,125,Normal
70,13,642.49,1398.07,553.15,47.32,124,Normal
70,14,642.68,1406.18,553.6,47.25,123,Normal
70,15,642.01,1409.02,553.97,47.54,122,Normal
70,16,642.04,1410.03,553.85,47.52,121,Normal
70,17,642.74,1397.88,553.39,47.6,120,Normal
70,18,642.34,1402.1,554.66,47.41,119,Normal
70,19,642.44,1405.77,553.86,47.49,118,Normal
70,20,642.2,1399.98,554.39,47.31,117,Normal
70,21,642.45,1399.8,553.99,47.29,116,Normal
70,22,642.95,1401.68,553.6,47.42,115,Normal
70,23,642.27,1402.88,552.58,47.45,114,Normal
70,24,642.6,1403.75,553.74,47.34,113,Normal
70,25,642.88,1406.1,554.08,47.34,112,Normal
70,26,642.01,1400.67,553.48,47.54,111,Normal
70,27,642.6,1402.31,553.96,47.39,110,Normal
70,28,642.63,1414.5,554.0,47.69,109,Normal
70,29,642.3,1398.05,553.75,47.31,108,Normal
70,30,642.24,1404.65,554.51,47.66,107,Normal
70,31,642.09,1402.64,553.55,47.13,106,Normal
70,32,642.08,1407.46,554.07,47.38,105,Normal
70,33,642.72,1403.41,553.71,47.44,104,Normal
70,34,642.33,1405.29,553.91,47.44,103,Normal
70,35,642.18,1406.66,553.53,47.48,102,Normal
70,36,642.7,1401.61,554.39,47.51,101,Normal
70,37,642.16,1402.85,552.96,47.4,100,Normal
70,38,643.02,1406.5,553.49,47.48,99,Normal
70,39,642.17,1411.81,553.81,47.34,98,Normal
70,40,642.44,1403.26,554.14,47.47,97,Normal
70,41,642.72,1403.48,553.64,47.41,96,Normal
70,42,642.12,1404.24,553.64,47.37,95,Normal
70,43,642.88,1400.31,553.37,47.36,94,Normal
70,44,642.49,1406.33,553.65,47.4,93,Normal
70,45,642.38,1411.33,553.26,47.44,92,Normal
70,46,642.89,1399.87,553.56,47.36,91,Normal
70,47,642.38,1409.08,553.47,47.69,90,Normal
70,48,642.89,1405.39,553.83,47.5,89,Normal
70,49,642.68,1400.93,553.51,47.43,88,Normal
70,50,642.66,1399.28,553.91,47.32,87,Normal
70,51,642.95,1412.5,553.96,47.47,86,Normal
70,52,642.73,1403.69,553.66,47.51,85,Normal
70,53,642.18,1399.19,554.21,47.41,84,Normal
70,54,642.45,1414.05,553.45,47.45,83,Normal
70,55,642.71,1399.43,554.61,47.57,82,Normal
